the_geom,uid,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,commboard,nta,council,schooldist,policeprct,censtract,factype,the_geom_webmercator,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,proptype,latitude,longitude,xcoord,ycoord,datasource,facsubgrp
0101000020E6100000F06DFAB31F7E52C0A9DC442DCD654440,5693976b33c98a2257fd0ce08a759508,"TWIN LIONS, INC.",2576,BROADWAY,2576 BROADWAY,NEW YORK,10025,Manhattan,1,1075313,1018697501,107,MN12,07,024,03,018300,MUSIC,0101000020110F0000CF9938BF62695FC1D435B5AD6D015341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Twin Lions, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.795324,-73.970685,992366.864825373,229036.293519933,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000885BE72F437F52C084C288B2005B4440,9a506d413fdfb156094487012821a0ba,"TWO BRIDGES NEIGHBORHOOD COUNCIL, INC.",275,CHERRY STREET,275 CHERRY ST,NEW YORK,10002,Manhattan,1,1077590,1002470001,103,MN28,01,007,01,000600,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F00008B67ACDC516B5FC103C26E4B52F55241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Two Bridges Neighborhood Council, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7109587829373,-73.9884757766105,987444.920927689,198298.162462326,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000002C7FBE2D587F52C02313F06B245D4440,07b88c3eb569ce0f4d7e707fdc7ee20e,UKRAINIAN MUSEUM,222,EAST SIXTH STREET,222 EAST SIXTH STREET,NEW YORK,10003,Manhattan,1,,1004610018,103,MN22,02,009,01,003800,MUSEUM,0101000020110F0000189FAE84756B5FC19DC49C0FB8F75241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Ukrainian Museum,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.727674,-73.989757,987089.008539627,204387.984419801,dcla_culturalinstitutions,MUSEUMS
0101000020E61000006D0377A04E7E52C0691B7FA2B2574440,17c38efe47e98235bbbcf819ccf43b7a,"UBW, INC.",138,SOUTH OXFORD STREET,138 SOUTH OXFORD STREET,BROOKLYN,11217,Brooklyn,3,,3020040048,302,BK68,35,088,13,017900,DANCE,0101000020110F00008473A373B2695FC1931836859EF15241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"UBW, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.685139,-73.973549,991585.989976953,188892.147381208,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000A725462D3A7F52C09DAB55B85F564440,7530be0a30dc6f1012d3a8ac73c68098,UGLY DUCKLING PRESSE,232,THIRD STREET,232 THIRD ST,BROOKLYN,11215,Brooklyn,3,3337594,3009800008,306,BK37,39,078,15,011900,LITERATURE,0101000020110F0000BC78A18E426B5FC186B413F722F05241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Ugly Duckling Presse,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6747961443245,-73.9879258332281,987599.20063881,185123.070148606,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000039126E38F7452C0B3C54112506E4440,42ee98ccc8ebc2c167be9eee683d4268,"UJAMAA BLACK THEATER, INC.",120,ERSKINE PLACE,120 ERSKINE PLACE,BRONX,10475,Bronx,2,2128824,2051350051,210,BX13,12,045,11,030200,THEATER,0101000020110F00003DACB7E224595FC128361C50FB0A5341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Ujamaa Black Theater, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8618185826448,-73.821282184279,1033684.70623665,253311.780010307,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000003AB27772067E52C02A7026B8FA654440,7ad096a201f7641e2ba9c2684fe0c7b5,UKRAINIAN ACAD ARTS & SCIENCES (THE),206,WEST 100 STREET,206 WEST 100 STREET,NEW YORK,10025,Manhattan,1,1056472,1018710138,107,MN12,07,024,03,018700,HISTORICAL SOCIETIES,0101000020110F00008F8DE6D837695FC10D5972C5A0015341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Ukrainian Acad Arts & Sciences (The),Non-public,Non-public,NYC Department of Education,NYCDOE,City,,,,40.7967138469397,-73.9691435021313,992793.503078274,229542.80960097,nysed_activeinstitutions,HISTORICAL SOCIETIES
0101000020E6100000943D200D467F52C0F5588E6BDB4B4440,443071e40b3661dbd97ec9ca8bd586dc,ULMER PARK LIBRARY,2602,BATH AVENUE,2602 BATH AVENUE,BROOKLYN,11214,Brooklyn,3,3186777,3068970035,313,BK29,47,060,21,030400,PUBLIC LIBRARY,0101000020110F0000660920BA566B5FC1DA2C1DE95DE45241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Local,Brooklyn Public Library,BPL,Public,Brooklyn Public Library,BPL,City,,,,40.5926336712891,-73.9886505904054,987402.041752676,155189.043182369,bpl_libraries,PUBLIC LIBRARIES
0101000020E6100000119A7243E17452C021EE89982B624440,975a4788f323c510af3ff15b8d5a8584,"UNCLE YAO'S CHORUS, INC.",140-39,34 AVENUE,140-39 34TH AVE,FLUSHING,11354,Queens,4,4112570,4049810078,407,QN22,20,109,25,116100,"MULTI-DISCIPLINE, PERFORMING",0101000020110F0000CC63781CAF595FC10990410B5BFD5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Uncle Yao's Chorus, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7669554399001,-73.8262489909323,1032379.40611181,218747.040081868,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000055F98D37608052C04B2B28A50C5C4440,cf8e1da4c3a829bda8476fa7e5abc933,UNDERGROUND DEVELOPMENT FOUNDATION,5,WHITE STREET,5 WHITE STREET,NEW YORK,10013,Manhattan,1,1001988,1001780022,101,MN24,01,001,02,003300,"MULTI-DISCIPLINE, NON-PERFORM",0101000020110F000008309203366D5FC1C402F4877EF65241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Underground Development Foundation,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7191358991755,-74.0058726202454,982622.102394446,201277.179352375,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000F9EB964CB77A52C0FEC3452E506F4440,2c271a8736ab379fd6cd1f8a11ac1371,UNDERWORLD PRODUCTIONS OPERA ENSEMBLE,10,PARK TERRACE EAST,10 PARK TERRACE EAST,NEW YORK,10034,Manhattan,1,1065003,1022430045,112,MN01,10,034,06,030300,MUSIC,0101000020110F000067E796E198635FC1A760B9EF1A0C5341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Underworld Productions Opera Ensemble,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8696344223645,-73.9174376939626,1007084.68991696,256119.727475456,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000AB451CCCD87C52C071836EE5E05A4440,3ce7a8086d319a0d8954db52318a46de,"UNIONDOCS, INC.",322,UNION AVENUE,322 UNION AVE,BROOKLYN,11211,Brooklyn,3,3323057,3027910006,301,BK73,34,090,14,051300,FILM/VIDEO/AUDIO,0101000020110F000085CCF47637675FC108BBECA92EF55241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"UNIONDOCS, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7099882878891,-73.9507322574706,997908.952996596,197948.212749162,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000094E3F924FF7B52C09A430F8819524440,f524da0ec2c9de5075489c407449ec3c,UNITED HAITIAN ASSOCIATION OF USA,4114,AVENUE D,4114 AVENUE D,BROOKLYN,11203,Brooklyn,3,3112747,3049750006,317,BK91,45,067,22,083400,MUSIC,0101000020110F0000C65166C2C5655FC144B757F859EB5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,United Haitian Association of USA,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6414041590244,-73.9374477806398,1001609.7741596,172963.40622364,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000007B64BCEFC68052C02490E36866524440,70738bf02bb52f4147ca21195304ac75,"UNITED SENIOR CITIZEN OF SUNSET PARK,INC",475,53 STREET,475 53RD STREET,BROOKLYN,11220,Brooklyn,3,3013917,3008070046,307,BK32,38,072,15,007600,"MULTI-DISCIPLINE, PERFORMING",0101000020110F0000A8FA477EE46D5FC18A58D204B0EB5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"United Senior Citizen of Sunset Park,Inc",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6437502967022,-74.0121421184321,980880.382711644,173812.203407135,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000D74FFF59F37852C00FD1E80E625F4440,cd4e9fa4f1cf2d886b243e0f47572a74,UNITED SHERPA ASSOCIATION (USA) INC.,41-01,75 STREET,41-01 75TH ST,ELMHURST,11373,Queens,4,4442797,4014950028,404,QN29,25,110,24,026700,LITERATURE,0101000020110F00004953E33399605FC1AEB985073BFA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,United Sherpa Association (USA) Inc.,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.74518,-73.889853,1014770.94549185,210784.994875384,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000026969BE6368552C0F02F6EA4E44E4440,2af7263e7acf3a9e605580728f9e670f,UNITED STATES SIERRA LEONEAN ASSOCIATION,141,PARK HILL AVENUE,141 PARK HILL AVENUE,STATEN ISLAND,10304,Staten Island,5,5109250,5028710001,501,SI08,49,120,31,004000,DANCE,0101000020110F00005C38040B6E755FC109724559C3E75241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,United States Sierra Leonean Association,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6163526094459,-74.0814758796119,961629.958450103,163840.779353918,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000B9597BC0B67A52C08E81A2D9D45F4440,b3731040fd36602eab6abe187a72e92b,"UNITY STAGE COMPANY, INC.",39-21,46 STREET,39-21 46 STREET,SUNNYSIDE,11104,Queens,4,4001449,4001490034,402,QN31,26,108,30,016900,"MULTI-DISCIPLINE, PERFORMING",0101000020110F00008A399AF397635FC18F453CB7BBFA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Unity Stage Company, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7486831706511,-73.9174042896838,1007135.47947279,212052.912722116,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000006018742CAA7F52C0EDCCB853C05F4440,aa95ddbe84c271c2292473d71eb98815,"UNIVERSAL COMMUNICATIONS NETWORK, INC.",229,WEST 28 STREET,229 WEST 28TH STREET,NEW YORK,10001,Manhattan,1,1014255,1007780020,105,MN17,03,010,02,009500,"MULTI-DISCIPLINE, PERFORMING",0101000020110F00006FA583CB006C5FC17C1942B5A4FA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Universal Communications Network, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7480568554255,-73.9947615751021,985701.467755339,211813.97996508,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000009AC92A49858552C04F50D4228C514440,541522c5867d77e1ec98c64fada96ea0,"UNIVERSAL TEMPLE OF THE ARTS, INC.",475,JERSEY STREET,475 JERSEY STREET,STATEN ISLAND,10301,Staten Island,5,5000672,5000350012,501,SI22,49,120,31,001100,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F0000643C1630F3755FC115854EB7BBEA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Universal Temple of the Arts, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6370891129196,-74.0862601201865,960309.155973605,171396.907464222,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000055A18158368052C0E012807F4A574440,db0e862483d473236d56a4aa7a4a52ca,"UNIVERSAL THEATER ALLIANCE, INC.",100,SUMMIT STREET,100 SUMMIT STREET,BROOKLYN,11231,Brooklyn,3,3005019,3003587504,306,BK33,39,076,15,005100,THEATER,0101000020110F0000A46230E4EE6C5FC131DAD4E329F15241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Universal Theater Alliance, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.681961,-74.003317,983330.010630402,187733.219690517,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000002D05AE647F52C0C2C8F9933A5C4440,403ea16dd6f98fb4d049cba7821e8703,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,184,ELDRIDGE STREET,184 ELDRIDGE STREET,NEW YORK,10002,Manhattan,1,1005483,1004150018,103,MN27,01,005,01,001800,"MULTI-DISCIPLINE, PERFORMING",0101000020110F0000D34FACC08A6B5FC11220B300B2F65241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,University Settlement Society of New York,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7205376596117,-73.9905200052781,986877.811005475,201787.971322848,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000002330D637307E52C0E8BB5B59A2654440,b91267bde2b9e5de2988da60b11835b0,UNTITLED THEATER COMPANY #61,215,WEST 95 STREET,215 WEST 95TH STREET,NEW YORK,10025,Manhattan,1,1071159,1012437501,107,MN12,06,024,03,018300,THEATER,0101000020110F00009B01AACC7E695FC1C282E2A13D015341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Untitled Theater Company #61,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.794017,-73.971693,992087.919285911,228560.016347193,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000A0198A00117B52C03E4965B8236F4440,120d87bf46ad867f185e10b8149a8574,"UP THEATER COMPANY, INC.",60,COOPER STREET,60 COOPER STREET,NEW YORK,10034,Manhattan,1,1064979,1022400029,112,MN01,10,034,06,029500,THEATER,0101000020110F000094522B4031645FC1067AB100E90B5341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"UP Theater Company, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8682775969087,-73.922912726272,1005570.86695919,255624.00304346,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000A8CD72E6087D52C00339404670684440,06d74d4d1dc06a19c598f9479afadea4,"UPTOWN DANCE ACADEMY, INC.",1425,AMSTERDAM AVENUE,1425 AMSTERDAM AVENUE,NEW YORK,10027,Manhattan,1,1075479,1019700002,109,MN06,09,026,05,021303,DANCE,0101000020110F00008839192C89675FC11CC2C82863045341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Uptown Dance Academy, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.8159263433063,-73.9536682244421,997074.573221713,236544.487754618,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000040522B76937F52C0E5A61035BD5E4440,7f8bdf54ef66156876ace681e75493d2,URBAN ARTS PARTNERSHIP,39,WEST 19 STREET,39 WEST 19TH STREET,NEW YORK,10011,Manhattan,1,1015465,1008210014,105,MN13,03,013,02,005400,"MULTI-DISCIPL, PERF & NON-PERF",0101000020110F0000D3085E37DA6B5FC1AA4D933C82F95241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Urban Arts Partnership,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7401491481121,-73.9933753417072,986085.784504582,208932.975884579,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000D0AB118E977D52C0B73D7D44E0654440,b740a2efd155aefb312b7cd0d2d3c3db,URBAN BALLET THEATER,5,WEST 102 STREET,5 WEST 102ND STREET,NEW YORK,10025,Manhattan,1,1055399,1018380027,107,MN12,07,024,03,018900,DANCE,0101000020110F00002958597C7B685FC178FA7E1883015341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Urban Ballet Theater,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7959066020516,-73.9623751804895,994667.632532107,229249.434784572,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000006091C7AF7A7F52C036E346F5A55E4440,6d6c030f90fffb825bfaa74c48ccafd9,URBAN WORD NYC,5,WEST 19 STREET,5 WEST 19TH STREET,NEW YORK,10011,Manhattan,1,1015475,1008210038,105,MN13,03,013,02,005400,LITERATURE,0101000020110F000043252E22B06B5FC10954182D68F95241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Urban Word NYC,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7394396396761,-73.9918631981759,986504.844416945,208674.514787329,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000000483B25CA97E52C0043BF3F225584440,a419ec6a21eb502470a91f6b18b09e2e,"URBANGLASS: NEW YORK CONTEMPORARY GLASS CENTER, INC.",647,FULTON STREET,647 FULTON ST,BROOKLYN,11217,Brooklyn,3,3058597,3020950001,302,BK68,35,088,13,003300,VISUAL ARTS,0101000020110F00000EF020934C6A5FC1A68A02AD1FF25241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"UrbanGlass: New York Contemporary Glass Center, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6886581123017,-73.9790870421676,990049.748723267,190173.84724917,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000001A92D258697E52C0BE8D866EBA534440,09b624dc11f45a6a56fba949411e02fc,"URZONE, INC.",633,VANDERBILT STREET,633 VANDERBILT ST,BROOKLYN,11218,Brooklyn,3,3122201,3052680041,307,BK40,39,072,15,050202,HUMANITIES,0101000020110F00007F9DACD6DF695FC14AEC14A32CED5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Urzone, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6541269452095,-73.9751798683505,991136.882047683,177593.443929224,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000045F64196057552C015FDA19927614440,1da653e1a1274efb65b4b34b78b8b10b,"US-CHINA ARTS EXCHANGE CENTER, INC.",136-31,41 AVENUE,136-31 41 AVENUE,FLUSHING,11355,Queens,4,4531750,4050197501,407,QN22,20,109,25,085300,FOLK ARTS,0101000020110F00000D4E6FCFEC595FC1F4CEFE8137FC5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"US-China Arts Exchange Center, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.759021,-73.828466,1031770.95133815,215855.057758826,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000009ED2C7274E7C52C0FE7638A738664440,105e2a207dc08a918c4920cc14ea8ce5,USA BANGLADESH ORGANIZATION INC,122,EAST 116 STREET,122 E 116TH STREET,NEW YORK,10029,Manhattan,1,1052265,1016430060,111,MN34,08,025,04,018200,OTHER,0101000020110F00002893A9F74B665FC1EE383341E6015341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,USA Bangladesh Organization INC,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7986039186198,-73.9422702266115,1000233.68258764,230235.190721277,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000002BD052BC947E52C08940DD67F5524440,288d42d83df1d4c395af3cc94c18f168,"VAMPIRE COWBOYS, INC.",170,EAST 4 STREET,170 EAST 4TH STREET,BROOKLYN,11218,Brooklyn,3,3123982,3053170011,307,BK40,39,072,15,050000,THEATER,0101000020110F0000E7E2E189296A5FC1FE898F1450EC5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Vampire Cowboys, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.648114188226,-73.9778281029436,990402.626601348,175402.633660613,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000039FBC01F7A7F52C0CFE863BDE55E4440,94c4b00ab396686ba59e0aa85f7360ae,VAN ALEN INSTITUTE,30,WEST 22 STREET,30 WEST 22 STREET,NEW YORK,10010,Manhattan,1,1015541,1008230059,105,MN13,03,013,02,005800,SPECIAL LIBRARIES,0101000020110F00007CBE892DAF6B5FC1A590C7ABAFF95241,LIBRARIES,LIBRARIES AND CULTURAL PROGRAMS,Regional,Van Alen Institute,Non-public,Non-public,NYC Department of Education,NYCDOE,City,,,,40.7413861024703,-73.9918288597663,986514.294015975,209383.673804834,nysed_activeinstitutions,ACADEMIC AND SPECIAL LIBRARIES
0101000020E610000039FBC01F7A7F52C0CFE863BDE55E4440,256d371571461611ab4a028c6b0e00b2,VAN ALEN INSTITUTE: PROJECTS IN PUBLIC ARCHITECTURE,30,WEST 22 STREET,30 WEST 22ND STREET,NEW YORK,10010,Manhattan,1,1015541,1008230059,105,MN13,03,013,02,005800,ARCHITECTURE/DESIGN,0101000020110F00007CBE892DAF6B5FC1A590C7ABAFF95241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Van Alen Institute: Projects in Public Architecture,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7413861024703,-73.9918288597663,986514.294015975,209383.673804834,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000097297BCB37752C0EB28796E6E6C4440,73e829c290931a4a1bcde48f9a05f64f,VAN CORTLANDT PARK CONSERVANCY,1,BRONX RIVER PARKWAY,1 BRONX RIVER PARKWAY,BRONX,10460,Bronx,2,2101002,2043330001,227,BX99,15,049,11,033400,"MULTI-DISCIPLINE, PERFORMING",0101000020110F0000A32DFF4D7A5E5FC14994EB7FDE085341,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Van Cortlandt Park Conservancy,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.847120103035,-73.8703452567062,1020121.42565135,247932.679381077,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E6100000EC530F38987C52C01204C36F855F4440,36010d4c5532c11d92024b8554be9af4,"VARIATIONS THEATRE GROUP, INC.",21-28,45 ROAD,21-28 45TH RD,LONG ISLAND CITY,11101,Queens,4,4000573,4000760039,402,QN31,26,108,30,000700,THEATER,0101000020110F0000FFD19AC5C9665FC1C3D26FB062FA5241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Variations Theatre Group, Inc.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.7462596609331,-73.9467907094656,998993.677685766,211163.638867044,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E61000005071589F488552C0672BBCD1A84A4440,c204387a0a43f151f7f5ae2be2eaac98,VERRAZANO FOUNDATION,777,SEAVIEW AVENUE,777 SEAVIEW AVENUE,STATEN ISLAND,10305,Staten Island,5,5111301,5033550001,502,SI36,50,122,31,007000,VISUAL ARTS,0101000020110F0000203D1F258C755FC1CB3C570407E35241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,Verrazano Foundation,Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.5832769554898,-74.0825575221727,961318.306514349,151790.75784894,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
0101000020E610000066ED823A977F52C013B9E34BE0574440,a1cc69400c9048f9bff9c699c0daf9e0,"VERTICAL PLAYER REPERTORY, LTD.",219,COURT STREET,219 COURT ST,BROOKLYN,11201,Brooklyn,3,3006027,3003900002,302,BK38,33,084,15,006900,MUSIC,0101000020110F0000B74C669DE06B5FC11AB179A9D1F15241,CULTURAL INSTITUTIONS,LIBRARIES AND CULTURAL PROGRAMS,Regional,"Vertical Player Repertory, Ltd.",Non-public,Non-public,NYC Department of Cultural Affairs,NYCDCLA,City,,,,40.6865324842385,-73.9936052588069,986023.497321188,189398.791363787,dcla_culturalinstitutions,OTHER CULTURAL INSTITUTIONS
